Review,Rating,One-word Review,Product Name,Product ID,Sentiment_Score,compound,vader_lexicon_Sentiment
After 10 days with this phone i am sharing my opinion . 1. Camera is not good at this price 2. Performance is decent 3. Design is very good and also light weight 4. Display is best in this price 5. Ui is little bit laggy sometime  Overall a good phone *Not for gamers,4,Pretty good,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.12, 'neu': 0.764, 'pos': 0.116, 'compound': 0.1979}",0.1979,Positive
"Super Slim, Premium Design, Fabulous Camera, Excellent Sound quality with Dolby Atmos.",5,Highly recommended,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.45, 'pos': 0.55, 'compound': 0.9001}",0.9001,Positive
"After using for 1 week below is my analysis Design - Sleek, premium and fits well in the hand Display - great display Camera - need some optimization but does decent job in day light. Front cam is not up to mark. Camera is a segment where Motorola should work Battery - decent for a moderate user Charging - takes less than 50 minutes to charge from 0-100% . Takes 10 mins to charge from 0-30%. But heats up alot after the charge Performance - great no lag for moderate level of gaming. Did not d... READ MORE",5,Mind-blowing purchase,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.059, 'neu': 0.806, 'pos': 0.136, 'compound': 0.775}",0.775,Positive
Super mobile phone,5,Excellent,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.339, 'pos': 0.661, 'compound': 0.5994}",0.5994,Positive
"Overall a good phone. It's very slim and looks good. No bloatware and has fast charging. Some downsides, the software is too simple and if you are used to other UIs which offer a lot of optimization, then this is too simple and takes time to get accustomed. The phone heats up quickly even with regular usage, but nothing you can't live with. You will definitely need an aftermarket case and screen guard, the case that comes with the box is not that good and makes the phone slippery.",4,Really Nice,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.017, 'neu': 0.846, 'pos': 0.137, 'compound': 0.8885}",0.8885,Positive
Allrounder phone,5,Classy product,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
"I cut 2 star 1 for camera and 1/2 ,1/2for battery 🔋 and little bit heating Camera is not like 30k phone it is like 15 tp 20k phone And battery back up is little low in 4 hour gamig its give around 7 hours screen on time Its little heatup in charging time and in norman use but is ok Except this all are good",3,Good,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.091, 'neu': 0.809, 'pos': 0.1, 'compound': 0.5554}",0.5554,Positive
"I have purchase this smart phone last month. after 1 month of uses I am giving this review.  1.Slim and lightweight 2.Superb design 3.Superb display experience 4.Sound quality is really good with Dolby Atmos 5.Super fast 67w charging 6.Camera is just good not up to the mark, need to work on it. 7.Phone is heating on the time of charging. 8.Battery back up is low compared other phones.",5,Just wow!,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.028, 'neu': 0.811, 'pos': 0.161, 'compound': 0.8693}",0.8693,Positive
Design - 10/10 Display 10/10 Battery - 8/10 ( 60hz means Okay 144hz means drain fast ) Support fast charging so Okay Performance -9/10 Camera - 7/10 ( main camera photos only looks good ),5,Mind-blowing purchase,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.719, 'pos': 0.281, 'compound': 0.8126}",0.8126,Positive
"It's a wonderful Product. Camera is good , screen is outstanding and feel in hand is just awesome. Only problem is heating and battery backup and also cover case and protection glass is not available for this phone",4,Very Good,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.053, 'neu': 0.593, 'pos': 0.354, 'compound': 0.9451}",0.9451,Positive
I have ordered two moto edge 40. I Have received both the phones on 08.10.23 and in both the phones i have noticed a big issue that whenever I am tring to capture portrait picture the vapor collects on its own and requirs a minute to two minutes to evaporate. Because of its the camera lense is getting blurred.  I think its a manufacturing issue and as per their company policy i have to go to their service center to face the consequences.  I am attaching herewith the camera samples as proof an... READ MORE,4,Don't waste your money,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
"Lil disappointed with front cam and battery backup.. Apart from that, it was a blazing purchase! Good comeback Moto!",5,Wonderful,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.163, 'neu': 0.708, 'pos': 0.128, 'compound': -0.1984}",-0.1984,Negative
Great product,5,Awesome,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",0.6249,Positive
Product is good but phone is heating a lot in normal usage as well,3,Fair,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.705, 'pos': 0.295, 'compound': 0.5574}",0.5574,Positive
Awesome product awesome camera and nice performance,5,Terrific purchase,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.267, 'pos': 0.733, 'compound': 0.9001}",0.9001,Positive
Excellent first impressions. Looks and feel very premium. Low light camera sample attached. Video not tested yet. No lags..no stutters. Fast charge and makhan smooth usage.,5,Just wow!,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.133, 'neu': 0.639, 'pos': 0.228, 'compound': 0.4783}",0.4783,Positive
My first preference was camera but it disappointed me. Camera struggles in low light conditions but captures better picture in normal lighting conditions. Selfie camera is extremely poor Old redmi note 8 pro captures equal quality photos most of time. Display is awesome. If camera is your priority please avoid it.,3,Does the job,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.243, 'neu': 0.584, 'pos': 0.173, 'compound': -0.611}",-0.611,Negative
"Pros: 1. Display 2.design 3.wireless charger 4.IP68 5.decent performance 6.Esim Cons: 1. Battery 2.avarage camera for its price range( but not bad) 3.slightly produce heat while using outdoor with full brightness or using camera. Before I'm using Motorola one power since 2019, still working good. Hope this upgrade atleast will last 4 years.",4,Value-for-money,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.9022}",0.9022,Positive
"Very nice Ane good digain smart phone,💯👍",4,Really Nice,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.309, 'pos': 0.691, 'compound': 0.8384}",0.8384,Positive
This is amazing mobile for normal user Battery back up is upto 6 hours screen time That's problem But stock Android is amazing no ads no blotware,4,Pretty good,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.207, 'neu': 0.583, 'pos': 0.211, 'compound': 0.2846}",0.2846,Positive
Awesome Phone 😃😃😃😃😃😃 Excellent Display😍 Slim Body😊 Back Camera Very Good😀 Fast Charging 😌 Fingerprint Fast work🥹 Front Camera not Good 🥺 Battery Backup not Good 🥲,5,Simply awesome,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.148, 'neu': 0.613, 'pos': 0.239, 'compound': 0.6108}",0.6108,Positive
"The Moto Edge 40 is a mid-range phone that has been praised for its sleek design and balanced performance. It boasts a gorgeous display, fast charging and decent performance. The rear-facing camera is just as capable in low light as daylight. However, it heats up quickly when gaming  The Moto Edge 40 has a premium and sleek design, 15 W wireless charging, good primary camera and IP68 dust and water resistance  Trusted Reviews also praised the Moto Edge 40 for its style and substance  Overall,... READ MORE",5,Classy product,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.022, 'neu': 0.783, 'pos': 0.196, 'compound': 0.9509}",0.9509,Positive
Phone is like feel premium camera is average,5,Terrific,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.3612}",0.3612,Positive
Best qaulity product everything is superb in this device Best price,5,Just wow!,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.39, 'pos': 0.61, 'compound': 0.926}",0.926,Positive
"Except Battery dipartment, Rest the product 5 out of 5. No single Complain about camera,display, UI, touch feedback and games also. Good comeback MOTO.😀",5,Highly recommended,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.17, 'neu': 0.725, 'pos': 0.105, 'compound': -0.2023}",-0.2023,Negative
Battery backup not so good but other wise phone is ok ✌️,5,Best in the market!,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.112, 'neu': 0.501, 'pos': 0.387, 'compound': 0.7128}",0.7128,Positive
"It is one of the best phone under 30000. I'm a Samsung user since last 4 years and I really like the edge 40. So if anyone wants to buy it then here are the pros and cons.. Pros 1. Design: premium, handy, slim and lightweight. Even though I have big hands and was using big size phones, it felt little weird but now I am comfortable with it. 2. Display: absolutely best display comparing to other phones. 3. Primary camera: It is very good in daylight and night photos are also very good. Also ver... READ MORE",4,Worth the money,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.011, 'neu': 0.778, 'pos': 0.211, 'compound': 0.9754}",0.9754,Positive
"Disign is awesome, light weight, everything is awesome but battery drains fast.",4,Good quality product,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.662, 'pos': 0.338, 'compound': 0.6249}",0.6249,Positive
"Camera and battery backupis not good. Apart from this, design n display is very good.",3,Does the job,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.5875}",-0.5875,Negative
Everything is good but battery drains fast rear camera is awesome,4,Delightful,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.542, 'pos': 0.458, 'compound': 0.8225}",0.8225,Positive
I like display very smooth and nice. Sound quality awesome. Camera quality decent.,4,Delightful,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.482, 'pos': 0.518, 'compound': 0.8646}",0.8646,Positive
"One of the Best from motorola:  Posting after usage of 7 days.  Pros: great performance and smoother UI. No bloatware and stock Android. Dolby works very well, balanced bass and treble. Beautiful curved display. The camera is good as well, attached few pics. In hand feel is too good due to its lightweight.  Cons: The battery doesn't last long for more than 12hrs if used in full. If used in battery saver mode, it could last for a day as well. Bit of heating when charging. Hence, 1 star less. ... READ MORE",4,Really Nice,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.02, 'neu': 0.723, 'pos': 0.257, 'compound': 0.978}",0.978,Positive
"Pros: 1. Looks premium. In hand feel is just great. 2. Smooth performance for normal users. 3. Great pictures in low light 4. No ads, no bloatware - smooth, hassle-free user experience 5. Butter smooth touch 6. Display is amazing. Everything looks crisp and appealing. 7. Brightness is very high too. Even under harsh sunlight, you can easily see the screen. Cons: 1. No pre-applied screen guard. It does not have Gorilla Glass. Moto Edge 40 screen guard is difficult to find in the market, so I f... READ MORE",4,Good choice,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.128, 'neu': 0.689, 'pos': 0.183, 'compound': 0.8442}",0.8442,Positive
Amazing 🤩 product.. and too much attractive 😍,3,Nice,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.374, 'pos': 0.626, 'compound': 0.7717}",0.7717,Positive
"Not every mobile phone has all the qualities as per our wishes but yes, motorola has done a very good job - Moto edge 40. Wireless charging, IP68 rating, Slimmest body, 68W fast charging, stock android and connectivity are the few superb features which cannot be overlooked. This is my 4th moto phone after Moto G60, G6 and X Play. And I really enjoyed the way moto works.",4,Value-for-money,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.705, 'pos': 0.295, 'compound': 0.9747}",0.9747,Positive
"This is an average product from Motorola. The touch performance is slow and errant. The phone camera specs say 50 MP and 32 MP front camera, but various sensors could only detect an 8 MP front and 13 MP back camera. Gets hot very fast. Camera performance is tacky and needs a lot of customisation out of the box. Overall an average product and not a category killer in this price range in any sense of word.",3,Does the job,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.94, 'pos': 0.06, 'compound': 0.6871}",0.6871,Positive
Awesome mobile but some hitting issue otherwise.... mobile is awesome..... ekdum smooth makkhan,5,Excellent,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.825, 'pos': 0.175, 'compound': 0.3716}",0.3716,Positive
Amazing product at a reasonable price. Camera and design feels premium. Battery backup is ok but it has turbo charger which covers it up. Night photography is awesome for such a mid range phone. Day light photos are perfect,5,Highly recommended,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.692, 'pos': 0.308, 'compound': 0.9403}",0.9403,Positive
"The quality is really good, especially the viva magenta variant has great finishing. The phone is good, the cameras are above average, the haptics and sound are too good, but the battery capacity is on the lower side.  It's absolutely better than most of the phones in the price range, go for it if gaming is not a great priority. The camera of this phone is quite underrated, it takes the best low light photos in the segment.",5,Mind-blowing purchase,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.056, 'neu': 0.694, 'pos': 0.251, 'compound': 0.9644}",0.9644,Positive
"The camera sometimes doesn't perform well but gives u satisfactory output. Battery with minimal usage lasts for a day long but with extensive usage and 144hz rr u need to charge it twice. Audio quality is fab. The display is pretty cool and responsive, no lags at all. In hand feel premium ✓. The overall device is great at this price point. You can opt for it with your eyes closed.",5,Fabulous!,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.08, 'neu': 0.623, 'pos': 0.297, 'compound': 0.9727}",0.9727,Positive
Nice phone. As expected,5,Terrific,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.517, 'pos': 0.483, 'compound': 0.4215}",0.4215,Positive
*These pictures were clicked by using gcam. *Stock camera performance is not upto the mark. *The phone feels warm if we play games for long hrs. *Due to the leather back its feels more warmer than other plastic varient. *Just waiting for an update which solves heating issues and which improves camera performance. *Battery drains too fast it feels like 3000mah battery. *The turbo chargers charges the phones 0-50% in 15-18 minutes........😅,4,Very Good,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.026, 'neu': 0.8, 'pos': 0.175, 'compound': 0.8777}",0.8777,Positive
Been using this phone for more than a month now.. 1. Awesome in hand feel 2. Great performance 3. pOled display is excellent. 4. Battery drains quickly in the initial days..but it adapts automatically as per the usage and gives a good backup.  Overall..a great phone by Moto!😍,5,Must buy!,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.9732}",0.9732,Positive
After using 10 days. Camera has improved than other Motorola phones.( Night camera is beautiful 😍) Colour saturation is high.... Selfie camera is good but i don't like it's skin tone... otherwise all good  Battery is average...you can use continuously 5 to 6 hours....And for Normal use 1 day...No Battery drain issues faced. ( Software optimisation is very good)  Display is Best.(Ues display protector otherwise display can get scratches).  No Lag and Over Heating issues. Not for gamers but y... READ MORE,5,Must buy!,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.094, 'neu': 0.756, 'pos': 0.15, 'compound': 0.6292}",0.6292,Positive
This phone is value for money as it provides ip68 as well as wireless charging at this price. The display is top notch. Using it ror 3 months and i have 0 complaints.,5,Excellent,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.077, 'neu': 0.743, 'pos': 0.18, 'compound': 0.3818}",0.3818,Positive
